,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
24,24,16,425,"The mall is located near the Samseong Metro station. This mall failed to impress us for numerous reasons. First of all, it's completely underground and feels totally claustrophobic. Secondly, it's incomplete and large parts of it are still being built. But most importantly - we visited the mall during the summer and parts of it (especially the parts still being built and renovated) were not air-conditioned. This resulted in unbearable temperatures inside the mall and the lack of ventilation plus the mass of people there made the entire experience uncomfortable, to say the least. While there are a lot of eateries around the malls, an aquarium, many shops, cinemas and pharmacies, we still could not escape but feel its gloomy atmosphere.",24,visited,"쇼핑몰은 삼성 지하철역 근처에 있습니다. 이 쇼핑몰은 여러 가지 이유로 우리에게 깊은 인상을 주지 못했습니다. 우선, 그것은 완전히 지하에 있고 완전히 밀실 공포증을 느낍니다. 둘째, 불완전하고 많은 부분이 아직 건설 중입니다. 그러나 가장 중요한 것은 - 우리는 여름에 쇼핑몰을 방문했고 그 일부(특히 아직 건설 및 개조 중인 부품)에 에어컨이 설치되어 있지 않았습니다. 이로 인해 쇼핑몰 내부의 온도가 견딜 수 없었고 환기 부족과 많은 사람들이 전체 경험을 불편하게 만들었습니다. 쇼핑몰, 수족관, 많은 상점, 영화관 및 약국 주변에 많은 식당이 있지만 여전히 우울한 분위기를 피할 수는 없습니다."
25,25,17,434,"I had a convention on COEX and I had little chance to visit the mall. Before I came to Seoul I heard that COEX mall is one the famous indoor shopping mall. But when I visited there, they were having renovation. Most of the shops were closed. Hmmm... But still you can find some shops opened. It would be very convenient if the weather is bad. But it's worth vising for those of you who have conference or business in COEX but if not, I recommend you to visit Garosu-gil instead.",25,visited,코엑스에서 컨벤션이 있어서 쇼핑몰을 방문할 기회가 거의 없었습니다. 서울에 오기 전에 코엑스몰이 유명한 실내 쇼핑몰 중 하나라고 들었습니다. 그런데 제가 방문했을 때는 보수공사를 하고 있었습니다. 대부분의 상점이 문을 닫았습니다. 흠.. 하지만 아직도 몇몇 가게가 문을 연 것을 볼 수 있습니다. 날씨가 좋지 않으면 매우 편리할 것입니다. 하지만 코엑스에서 회의나 업무가 있으신 분들은 가볼만 한데 그렇지 않다면 가로수길을 추천합니다.
26,26,18,444,"Very huge mall with many shopping as well. But we didn't shop much as most are retail and departmental stores. They're better shopping areas like hongdae, ewha uni etc. We came to COEX mall for Marche, as it's world's no.1 marche which serves buffet! One pax for 23000W, what a good deal! And it's near Lotte World as well. I would recommend coming here if you're heading to Lotte World to have the marche buffet, if not probably not worth coming to the end of Jamsil Station. If you've visited my profile, you will read more details in my blog. xx",26,visited,"많은 쇼핑이있는 매우 거대한 쇼핑몰. 그러나 우리는 대부분의 소매점과 백화점처럼 많이 쇼핑하지 않았습니다. 홍대, 이화여대 등 더 좋은 쇼핑거리에요. 우리는 마르쉐를 위해 코엑스몰에 왔어요, 뷔페가 세계 1위 행진이라서! 23000W에 한 사람, 정말 좋은 거래입니다! 롯데월드와도 가깝습니다. 잠실역 끝까지 올 가치가 없다면 행진 뷔페를 먹기 위해 롯데 월드로 향하는 경우 여기에 오는 것이 좋습니다. 내 프로필을 방문했다면 내 블로그에서 자세한 내용을 읽을 수 있습니다. 더블 엑스"
27,27,19,460,"I visited the COEX mall after reading great reviews. Unfortunately there are major renovations happening until early 2014, and as a result there is not a lot to do. There are still some shops open, as well as the acquarium and cinemas, but there are better shopping areas available in Seoul. I think this will all be rectified when the renovations are complete",27,visited,좋은 리뷰를 읽고 코엑스 몰을 방문했습니다. 불행히도 2014년 초까지 대대적인 보수 공사가 진행되고 있어 할 일이 많지 않습니다. 수족관과 영화관뿐만 아니라 여전히 일부 상점이 열려 있지만 서울에는 더 나은 쇼핑 지역이 있습니다. 리노베이션이 완료되면 이 모든 것이 수정될 것이라고 생각합니다.
28,28,20,464,"After visiting Lotte Myeongdong the night before, we went to Coex with anticipation. Coex Mall was huge with a few malls and departmental stores joined together in the underpass. However, the place had just begun its refurbishment when we visited and many shops and restaurants were closed since end Mar. Megabox cineplex, the Aquarium, Lotte Duty Free and the big bookstore were still opened. There were only limited local dining options. Coex looked like a mall from the 80s. The public bathrooms stink. Yes, Coex NEEDS the refurbishment.  We were quite disappointed by the Coex experience, really. Wish the hotel concierge could have told us and saved us the time (45 mins in evening peak traffic) to cab there from Gangbuk.",28,visited,"전날 밤 롯데명동을 다녀온 뒤 기대감을 안고 코엑스로 향했다. 코엑스 몰은 지하도에 몇 개의 쇼핑몰과 백화점이 함께 모여있는 거대했습니다. 그러나 우리가 방문했을 때 이곳은 보수 공사를 막 시작했으며 3 월 말부터 많은 상점과 레스토랑이 문을 닫았습니다. Megabox cineplex, 수족관, 롯데 면세점 및 대형 서점은 여전히 ​​​​열렸습니다. 현지 식사 옵션은 제한적이었습니다. 코엑스는 80년대 쇼핑몰 같았다. 공중 화장실은 악취가 난다. 네, 코엑스는 보수가 필요합니다. 우리는 Coex 경험에 정말 실망했습니다. 호텔 컨시어지가 강북에서 택시를 타는 시간(저녁 피크 트래픽에서 45분)을 알려주고 절약할 수 있기를 바랍니다."
29,29,0,9,liked the fact it was huge not much to shop here though but worth a look around,29,much,여기에서 쇼핑할 것이 많지는 않지만 둘러볼 가치가 있다는 사실이 마음에 들었습니다.
30,30,1,53, It feels much brighter and cleaner But I still need to fill it up more so one point is deducted ,30,much,훨씬 밝고 깨끗한 느낌인데 아직 더 채워야 해서 1점 감점
31,31,2,127, I love this place There is so much here and everything is firstclass and creative ,31,much,나는 이곳을 사랑합니다 여기에 너무 많고 모든 것이 일류이고 창의적입니다
32,32,3,145,So much to do and see but not much shopping even tho there r tons of shops,32,much,할 것과 볼 것이 너무 많지만 상점이 많이 있어도 쇼핑은 많지 않습니다.
33,33,4,146, At Coex Plaza we can buy clothes sweaters household needs etc at several shops at a reasonable price not much different from in Jakarta Like Uniqlo the price is not much different I like to buy a discount is ,33,much,코엑스플라자에서는 의류 스웨터 생활용품 등 여러 가게에서 자카르타와 크게 다르지 않은 합리적인 가격으로 살 수 있어요 유니클로처럼 가격도 크게 다르지 않아 할인 구매하고 싶어요
34,34,5,209,"Starfield at COEX is one of the best malls in Seoul, quite large, lots of choice of shops and restaurants. It is one of two co-joined malls, also with two hotels, movie theater and much more. One can easily spend half a day there. So large that it is at times easy to get lost but lots of signage helps. Whenever we are in Seoul we go to this mall to stroll around and see whats new and interesting as well as to have a nice meal. Really one of the best in the city.",34,much,"COEX의 Starfield는 서울 최고의 쇼핑몰 중 하나이며 상당히 크고 다양한 상점과 레스토랑이 있습니다. 그것은 2개의 호텔, 영화관 등이 있는 2개의 공동 결합된 쇼핑몰 중 하나입니다. 그곳에서 반나절을 쉽게 보낼 수 있습니다. 너무 커서 길을 잃기 쉽지만 많은 간판이 도움이 됩니다. 우리가 서울에 있을 때마다 우리는 이 쇼핑몰에 가서 주변을 산책하고 새롭고 흥미로운 것을 보고 맛있는 식사를 합니다. 정말 도시에서 최고 중 하나입니다."
35,35,6,212,"We visited Starfield Coex Mall on a Sunday noon in September 2019 . Upon stepping into the mall, we were so so impressed by the huge library which is located right in the centre of the mall. There is a mammoth collection of local and foreign books and magazines and the tall huge walls are lined with books as well. The library is very spacious with many seats available for reading and browsing pleasure. Besides the amazing library, Starfield Coex is a modern mall with everything shoppers need for fashionwears & accessories and services for all ages and also plenty of dinning choices. Understand that within this hige mall, there convention halls, cinema and aquarium. We didnt explore much as we were heading for other destinations given our short stay in Seoul. It is a beautiful Mall and l would love to return for another visit for this is a place to make me smile , especially the lovely iconic library .",35,much,"2019년 9월 일요일 정오에 스타필드 코엑스몰을 방문했습니다. 쇼핑몰에 들어서자마자 우리는 쇼핑몰 중앙에 위치한 거대한 도서관에 깊은 인상을 받았습니다. 국내외 서적과 잡지의 방대한 컬렉션이 있으며 높고 거대한 벽에도 책이 늘어서 있습니다. 도서관은 매우 넓고 많은 좌석이 있어 책을 읽고 즐거운 시간을 보낼 수 있습니다. 놀라운 도서관 외에도 Starfield Coex는 모든 연령대를 위한 패션웨어 및 액세서리 및 서비스에 대해 쇼핑객이 필요로 하는 모든 것과 다양한 식사 선택을 제공하는 현대적인 쇼핑몰입니다. 이 하이게 몰 안에 컨벤션 홀, 영화관, 수족관이 있음을 이해하십시오. 우리는 서울에서의 짧은 체류를 감안할 때 다른 목적지로 향하고 있었기 때문에 많이 탐험하지 않았습니다. 그것은 아름다운 몰이고 나는 이것이 나를 미소 짓게하는 곳, 특히 사랑스러운 상징적 인 도서관이기 때문에 다시 방문하고 싶습니다."
36,36,7,223,"Coex mall is pretty much Korea's version of the mall in the states. Not just western designer such as Zara and H&M, but the layout is not your typical Korean style mall. Building is long instead of tall. I do recommend to come here at least once for the amazing library design. Stores are ok but the library has amazing layout with gorgeous backdrop. Also a good place to come if it rains.",36,much,"코엑스 몰은 거의 한국 버전의 미국 쇼핑몰입니다. Zara, H&M과 같은 서양 디자이너뿐만 아니라 레이아웃은 전형적인 한국 스타일의 쇼핑몰이 아닙니다. 건물은 높은 대신 길다. 나는 놀라운 라이브러리 디자인을 위해 적어도 한 번은 여기에 오는 것이 좋습니다. 상점은 괜찮지 만 도서관은 멋진 배경으로 놀라운 레이아웃을 가지고 있습니다. 비가 오면 오기 좋은 곳이기도 합니다."
37,37,8,240,Seoul is famous for its markets but you can have a more relaxed shopping experience in Coex. I'm not much into fashion but I can stay for HOURS in the home section in ALand. It's got a huge collection of items from Flying Tiger Copenhagen which I love because they're fun and funky and oh so cheap. The food court offers a wide range of choices too!,37,much,서울은 시장으로 유명하지만 코엑스에서는 좀 더 여유로운 쇼핑을 즐길 수 있습니다. 나는 패션에 별로 관심이 없지만 Aland의 홈 섹션에서 HOURS 동안 머물 수 있습니다. 플라잉 타이거 코펜하겐(Flying Tiger Copenhagen)의 방대한 아이템 컬렉션이 있습니다. 재미있고 펑키하고 너무 저렴하기 때문에 제가 좋아하는 것입니다. 푸드 코트도 다양한 선택을 제공합니다!
38,38,9,245,"Given this mall is spread so wide, it will take much walking to cover the grounds. You will find all your known brands inside. They even have an aquarium but will need entrance fees @ 28k won to enter. Lots of restaurants and cafes as well.",38,much,이 쇼핑몰이 너무 넓게 퍼져 있기 때문에 부지를 덮으려면 많은 도보가 필요할 것입니다. 내부에서 알려진 모든 브랜드를 찾을 수 있습니다. 그들은 수족관도 있지만 입장하려면 입장료 @ 28k가 필요합니다. 많은 레스토랑과 카페도 있습니다.
39,39,10,263,"Housing the largest underground mall in Asia, this place served as a great respite from the blistering 2018 summer heat. You will find plenty to do here - there is even a library! There are also plenty of familiar names for shopping. Having come here with the family, my wallet was very much lighter when we left!!",39,much,아시아에서 가장 큰 지하 쇼핑몰이 있는 이곳은 2018년 무더운 여름 더위를 식힐 수 있는 훌륭한 휴식처였습니다. 여기에서 할 일이 많이 있습니다. 도서관도 있습니다! 쇼핑에 대한 친숙한 이름도 많이 있습니다. 가족끼리 왔더니 나갈때 지갑이 훨씬 가벼워졌어요!!
